##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,COMMENTARY,IP_ADDRESS,CIAL_TYPE,CIAL_PRIMARY,CIAL_PROTOCOL,CIAL_PE_NAME,CIAL_ACCESS_TYPE_NETWORK,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_SOLD_BWD,SRV_STAT_DATA,SRV_LOAD_MAX_UP_SLA,SRV_LOAD_MAX_DOWN_SLA,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:GIN.ZI:X.RTCIS:COS92RUEIT01.L:FE1,LAN,DI:GIN.ZI:X.RTCIS:COS92RUEIT01,GIN,BEE,COS-92-RUEI-T01,FE1,cos92rueit01-FE1,-- LAN PS 1 vers FW --,,,,,,,,,,N,,,CD01HNGQ8A,BVPN - Corporate 2048,VPO0002,0022491685
DI:GIN.ZI:X.RTCIS:COS93LAPLT01.L:ATM0,LR,DI:GIN.ZI:X.RTCIS:COS93LAPLT01,GIN,BEE,COS-93-LAPL-T01,ATM0,cos93laplt01-ATM0,ORCH=RESEAU-- Interface WAN (feuillet support: CD01HNGL97) --,,,,,,,,,,Y,,,CD01HNGG9C,BVPN - Corporate 2048,VPO0002,0022491697
DI:GIN.ZI:X.RTCIS:COS93LAPLT01.L:FE1,LAN,DI:GIN.ZI:X.RTCIS:COS93LAPLT01,GIN,BEE,COS-93-LAPL-T01,FE1,cos93laplt01-FE1,-- LAN PS 1 --,,,,,,,,,,N,,,CD01HNGG9C,BVPN - Corporate 2048,VPO0002,0022491697
DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N.L:ATM0/0/0,LR,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N,GIN,DSI,CTR-31-COLO-E01,ATM0/0/0,ctr31coloe01-n-ATM0/0/0,ORCH=RESEAU-- Interface WAN (feuillet support: CD0364D6DC) --,,,,,,,,,,Y,,,CD0364D0DA,BVPN - Corporate 2048,VPO0012,0022922085
DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N.L:FE0/0,LAN,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N,GIN,DSI,CTR-31-COLO-E01,FE0/0,ctr31coloe01-n-FE0/0,,,,,,,,,,,N,,,CD0364D0DA,BVPN - Corporate 2048,VPO0012,0022922085
DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N.L:FE0/1,LAN,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N,GIN,DSI,CTR-31-COLO-E01,FE0/1,ctr31coloe01-n-FE0/1,ORCH=DEPORT-- rocade vers routeur 'gin-gin-31-toul-e02-s' --,172.23.233.222,,,,,,,,,N,,,CD0364D0DA,BVPN - Corporate 2048,VPO0012,0022922085
DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N.L:FE0/1/0,LAN,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N,GIN,DSI,CTR-31-COLO-E01,FE0/1/0,ctr31coloe01-n-FE0/1/0,*** LAN CLIENT ***,,,,,,,,,,N,,,CD0364D0DA,BVPN - Corporate 2048,VPO0012,0022922085
DI:GIN.ZI:X.RTCIS:CTR31COLOE01-S.L:ATM0,LR,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-S,GIN,DSI,CTR-31-COLO-E01,ATM0,ctr31coloe01-s-ATM0,ORCH=RESEAU *** Liaison DSL 0027ETV6 ***,,,,,,,,,,Y,,,CD0364D0DA,BVPN - Corporate 2048,VPO0012,0022922085
DI:GIN.ZI:X.RTCIS:CTR31COLOE01-S.L:FE1,LAN,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-S,GIN,DSI,CTR-31-COLO-E01,FE1,ctr31coloe01-s-FE1,--- LAN ---,,,,,,,,,,N,,,CD0364D0DA,BVPN - Corporate 2048,VPO0012,0022922085
DI:GIN.ZI:X.RTCIS:CTR31COLOE01-S.L:FE8,LAN,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-S,GIN,DSI,CTR-31-COLO-E01,FE8,ctr31coloe01-s-FE8,-- non utilisee --,,,,,,,,,,N,,,CD0364D0DA,BVPN - Corporate 2048,VPO0012,0022922085
DI:GIN.ZI:X.RTCIS:CTR75PARIT01.L:ATM0,LR,DI:GIN.ZI:X.RTCIS:CTR75PARIT01,GIN,DSI,CTR-75-PARI-T01,ATM0,ctr75parit01-ATM0,ORCH=RESEAU *** Liaison DSL 0026TBJ4 ***,,,,,,,,,,Y,,,CD02ZCWW9D,BVPN - Corporate 512,VPO0002,0022870315
DI:GIN.ZI:X.RTCIS:CTR75PARIT01.L:FE0,LAN,DI:GIN.ZI:X.RTCIS:CTR75PARIT01,GIN,DSI,CTR-75-PARI-T01,FE0,ctr75parit01-FE0,--- LAN CLIENT ---,,,,,,,,,,N,,,CD02ZCWW9D,BVPN - Corporate 512,VPO0002,0022870315
DI:GIN.ZI:X.RTCIS:CTR75PARIT01.L:FE1,LAN,DI:GIN.ZI:X.RTCIS:CTR75PARIT01,GIN,DSI,CTR-75-PARI-T01,FE1,ctr75parit01-FE1,--- LAN BUREATIQUE ---,,,,,,,,,,N,,,CD02ZCWW9D,BVPN - Corporate 512,VPO0002,0022870315
DI:GIN.ZI:X.RTCIS:CTR75PARIT01.L:VLAN2,LAN,DI:GIN.ZI:X.RTCIS:CTR75PARIT01,GIN,DSI,CTR-75-PARI-T01,VLAN2,ctr75parit01-VLAN2,ORCH=CLIENT *** LAN CLIENT ***,10.110.192.17,,,,,,,,,N,,,CD02ZCWW9D,BVPN - Corporate 512,VPO0002,0022870315
DI:GIN.ZI:X.RTCIS:CTR93STOUE02-N.L:ATM0/0/IMA0,LR,DI:GIN.ZI:X.RTCIS:CTR93STOUE02-N,GIN,DSI,CTR-93-STOU-E02,ATM0/0/IMA0,ctr93stoue02-n-ATM0/0/IMA0,ORCH=RESEAU-- Interface WAN (feuillet support: CD03BCAW8A) --,,,,,,,,,,Y,,,CD03BCAQ8C,BVPN - Corporate 6144,VPO0012,0022961272
DI:GIN.ZI:X.RTCIS:CTR93STOUE02-N.L:GE0/0,LAN,DI:GIN.ZI:X.RTCIS:CTR93STOUE02-N,GIN,DSI,CTR-93-STOU-E02,GE0/0,ctr93stoue02-n-GE0/0,-- LAN PS 1 --,10.110.192.66,,,,,,,,,N,,,CD03BCAQ8C,BVPN - Corporate 6144,VPO0012,0022961272
DI:GIN.ZI:X.RTCIS:CTR93STOUE02-N.L:GE0/1,LD_LAN,DI:GIN.ZI:X.RTCIS:CTR93STOUE02-N,GIN,DSI,CTR-93-STOU-E02,GE0/1,ctr93stoue02-n-GE0/1,ORCH=DEPORT-- rocade vers routeur 'gin-ctr93stoue02-s' --,172.23.233.206,,,,,,,,,N,,,CD03BCAQ8C,BVPN - Corporate 6144,VPO0012,0022961272
DI:GIN.ZI:X.RTCIS:CTR93STOUE02-S.L:ATM0/0/0,LR,DI:GIN.ZI:X.RTCIS:CTR93STOUE02-S,GIN,DSI,CTR-93-STOU-E02,ATM0/0/0,ctr93stoue02-s-ATM0/0/0,ORCH=RESEAU-- Interface WAN (feuillet support: CD03BCAY84) --,,,,,,,,,,Y,,,CD03BCAQ8C,BVPN - Corporate 6144,VPO0012,0022961272
DI:GIN.ZI:X.RTCIS:CTR93STOUE02-S.L:GE0/0,LAN,DI:GIN.ZI:X.RTCIS:CTR93STOUE02-S,GIN,DSI,CTR-93-STOU-E02,GE0/0,ctr93stoue02-s-GE0/0,-- LAN PS 1 --,10.110.192.67,,,,,,,,,N,,,CD03BCAQ8C,BVPN - Corporate 6144,VPO0012,0022961272
DI:GIN.ZI:X.RTCIS:CTR93STOUE02-S.L:GE0/1,LD_LAN,DI:GIN.ZI:X.RTCIS:CTR93STOUE02-S,GIN,DSI,CTR-93-STOU-E02,GE0/1,ctr93stoue02-s-GE0/1,ORCH=DEPORT-- rocade vers routeur 'gin-ctr93stoue02-n' --,172.23.233.205,,,,,,,,,N,,,CD03BCAQ8C,BVPN - Corporate 6144,VPO0012,0022961272
DI:GIN.ZI:X.RTCIS:G27PACYADIE1X.L:FE2/0,LD_LAN,DI:GIN.ZI:X.RTCIS:G27PACYADIE1X,GIN,DSI,GIN-27-PACY-E01,FE2/0,G27PACYADIE1X-FE2/0,Lien vers le catalyste 6513 DIT EDF,10.50.47.25,,,,,,,,,N,,,,,,
DI:GIN.ZI:X.RTCIS:G27PACYADIE1X.L:GE0/1,LR_LAN,DI:GIN.ZI:X.RTCIS:G27PACYADIE1X,GIN,DSI,GIN-27-PACY-E01,GE0/1,G27PACYADIE1X-GE0/1,lien Multilan VV255918 50Mbps vers PE BJN14 GigabitEthernet3/0/0,,,,,,,,,,Y,,,,,,
DI:GIN.ZI:X.RTCIS:G27PACYADIE1X.L:GE0/2,LB_LAN,DI:GIN.ZI:X.RTCIS:G27PACYADIE1X,GIN,DSI,GIN-27-PACY-E01,GE0/2,G27PACYADIE1X-GE0/2,Back-to-Back vers G27PACYADi01Y GigabitEthernet0/2,172.23.1.133,,,,,,,,,N,,,,,,
DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y.L:FE2/0,LD_LAN,DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y,GIN,DSI,GIN-27-PACY-E01,FE2/0,G27PACYADIE1Y-FE2/0,Line vers le catalyste 6513 de DIT EDF,10.50.47.29,,,,,,,,,N,,,,,,
DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y.L:GE0/1,LR_LAN,DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y,GIN,DSI,GIN-27-PACY-E01,GE0/1,G27PACYADIE1Y-GE0/1,lien Multilan VV255926 50Mo vers PE TUI10 GigabitEthernet3/0/0.1,,,,,,,,,,Y,,,,,,
DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y.L:GE0/2,LB_LAN,DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y,GIN,DSI,GIN-27-PACY-E01,GE0/2,G27PACYADIE1Y-GE0/2,Back-to-Back vers G27PACYADi01X GigabitEthernet0/2,172.23.1.134,,,,,,,,,N,,,,,,
DI:GIN.ZI:X.RTCIS:G35CESSADIE2X-GIN.L:FE0/0/0,LAN,DI:GIN.ZI:X.RTCIS:G35CESSADIE2X-GIN,GIN,BEE,COS-35-CESS-E02,FE0/0/0,g35cessadie2x-gin-FE0/0/0,ORCH=CLIENT -- Interco vers FW --,,,,,,,,,,N,,,,,,
DI:GIN.ZI:X.RTCIS:G35CESSADIE2X-GIN.L:GE0/0,LR_LAN,DI:GIN.ZI:X.RTCIS:G35CESSADIE2X-GIN,GIN,BEE,COS-35-CESS-E02,GE0/0,g35cessadie2x-gin-GE0/0,ORCH=RESEAU --- INTERFACE HD ---,,,,,,,,,,Y,,,,,,
DI:GIN.ZI:X.RTCIS:G35CESSADIE2X-GIN.L:GE0/1,LD_LAN,DI:GIN.ZI:X.RTCIS:G35CESSADIE2X-GIN,GIN,BEE,COS-35-CESS-E02,GE0/1,g35cessadie2x-gin-GE0/1,ORCH=DEPORT -- rocade vers routeur gin-g35cessadie2y --,172.23.97.101,,,,,,,,,N,,,,,,
DI:GIN.ZI:X.RTCIS:G35CESSADIE2Y-GIN.L:FE0/0/0,LAN,DI:GIN.ZI:X.RTCIS:G35CESSADIE2Y-GIN,GIN,BEE,COS-35-CESS-E02,FE0/0/0,g35cessadie2y-gin-FE0/0/0,ORCH=CLIENT -- Interco vers FW --,,,,,,,,,,N,,,,,,
DI:GIN.ZI:X.RTCIS:G35CESSADIE2Y-GIN.L:GE0/0,LR_LAN,DI:GIN.ZI:X.RTCIS:G35CESSADIE2Y-GIN,GIN,BEE,COS-35-CESS-E02,GE0/0,g35cessadie2y-gin-GE0/0,ORCH=RESEAU --- INTERFACE HD ---,,,,,,,,,,Y,,,,,,
DI:GIN.ZI:X.RTCIS:G35CESSADIE2Y-GIN.L:GE0/1,LD_LAN,DI:GIN.ZI:X.RTCIS:G35CESSADIE2Y-GIN,GIN,BEE,COS-35-CESS-E02,GE0/1,g35cessadie2y-gin-GE0/1,ORCH=DEPORT -- Rocade vers routeur CE Bat 4 gin-g35cessadie2x --,172.23.97.102,,,,,,,,,N,,,,,,
DI:GIN.ZI:X.RTCIS:GIN01BOURT01.L:ATM0,LR,DI:GIN.ZI:X.RTCIS:GIN01BOURT01,GIN,BINF,GIN-01-BOUR-T01,ATM0,gin01bourt01-ATM0,ORCH=RESEAU *** Liaison DSL 0017MYR5 ***,,,,,,,,,,Y,,,CD03HD2W9B,BVPN - Corporate 1024,VPO0002,0023001480
DI:GIN.ZI:X.RTCIS:GIN01BOURT01.L:FE1,LAN,DI:GIN.ZI:X.RTCIS:GIN01BOURT01,GIN,BINF,GIN-01-BOUR-T01,FE1,gin01bourt01-FE1,--- LAN ---,,,,,,,,,,N,,,CD03HD2W9B,BVPN - Corporate 1024,VPO0002,0023001480
DI:GIN.ZI:X.RTCIS:GIN01BOURT01.L:VLAN2,LAN,DI:GIN.ZI:X.RTCIS:GIN01BOURT01,GIN,BINF,GIN-01-BOUR-T01,VLAN2,gin01bourt01-VLAN2,ORCH=CLIENT *** LAN CLIENT ***,172.17.109.1,,,,,,,,,N,,,CD03HD2W9B,BVPN - Corporate 1024,VPO0002,0023001480
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N.L:FE0/1,LD_LAN,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N,GIN,BINF,GIN-01-ETRE-I01,FE0/1,gin01etrei01-n-FE0/1,ORCH=DEPORT-- rocade vers routeur 'gin-gin01etrei01-s' --,172.23.233.165,,,,,,,,,N,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N.L:FE0/1/0,LAN,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N,GIN,BINF,GIN-01-ETRE-I01,FE0/1/0,gin01etrei01-n-FE0/1/0,-- LAN PS 1 --,,,,,,,,,,N,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N.L:FE0/1/1,LAN,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N,GIN,BINF,GIN-01-ETRE-I01,FE0/1/1,gin01etrei01-n-FE0/1/1,-- LAN PS 2 --,,,,,,,,,,N,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N.L:FE0/1/2,LAN,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N,GIN,BINF,GIN-01-ETRE-I01,FE0/1/2,gin01etrei01-n-FE0/1/2,-- LAN PS 3 --,,,,,,,,,,N,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N.L:FE0/1/3,LAN,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N,GIN,BINF,GIN-01-ETRE-I01,FE0/1/3,gin01etrei01-n-FE0/1/3,-- LAN PS 4 --,,,,,,,,,,N,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N.L:S0/0/0,LR,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N,GIN,BINF,GIN-01-ETRE-I01,S0/0/0,gin01etrei01-n-S0/0/0,ORCH=RESEAU-- Interface WAN (feuillet support: 782910008P005) --,,,,,,,,,,Y,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S.L:FE0/1,LD_LAN,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S,GIN,BINF,GIN-01-ETRE-I01,FE0/1,gin01etrei01-s-FE0/1,ORCH=DEPORT-- rocade vers routeur 'gin-gin01etrei01-n' --,172.23.233.166,,,,,,,,,N,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S.L:FE0/1/0,LAN,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S,GIN,BINF,GIN-01-ETRE-I01,FE0/1/0,gin01etrei01-s-FE0/1/0,-- LAN PS 1 --,,,,,,,,,,N,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S.L:FE0/1/1,LAN,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S,GIN,BINF,GIN-01-ETRE-I01,FE0/1/1,gin01etrei01-s-FE0/1/1,-- LAN PS 2 --,,,,,,,,,,N,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S.L:FE0/1/2,LAN,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S,GIN,BINF,GIN-01-ETRE-I01,FE0/1/2,gin01etrei01-s-FE0/1/2,-- LAN PS 3 --,,,,,,,,,,N,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S.L:FE0/1/3,LAN,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S,GIN,BINF,GIN-01-ETRE-I01,FE0/1/3,gin01etrei01-s-FE0/1/3,-- LAN PS 4 --,,,,,,,,,,N,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S.L:S0/0/0,LR,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S,GIN,BINF,GIN-01-ETRE-I01,S0/0/0,gin01etrei01-s-S0/0/0,ORCH=RESEAU-- Interface WAN (feuillet support: 782910008P006) --,,,,,,,,,,Y,,,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN02CHATT01.L:ATM0/0,LR,DI:GIN.ZI:X.RTCIS:GIN02CHATT01,GIN,BINF,GIN-02-CHAT-T01,ATM0/0,gin02chatt01-ATM0/0,PADSL 0.5cS - 0009UTX2 - SQN1 ATM1/0/1.566,,,,,,,,,,Y,,,CD0268PV83,BVPN - Corporate 512,VPO0002,0022658352
DI:GIN.ZI:X.RTCIS:GIN02CHATT01.L:FE0/0,LAN,DI:GIN.ZI:X.RTCIS:GIN02CHATT01,GIN,BINF,GIN-02-CHAT-T01,FE0/0,gin02chatt01-FE0/0,lan client ,172.17.135.1,,,,,,,,,N,,,CD0268PV83,BVPN - Corporate 512,VPO0002,0022658352
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N.L:ATM0,LR,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N,GIN,BEE,GIN-02-CHAU-E01,ATM0,gin02chaue01-n-ATM0,ORCH=RESEAU-- Interface WAN (feuillet support: CD01CKBV90) --,,,,,,,,,,Y,,,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N.L:FE0,LAN,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N,GIN,BEE,GIN-02-CHAU-E01,FE0,gin02chaue01-n-FE0,,,,,,,,,,,N,,,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N.L:FE1,LAN,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N,GIN,BEE,GIN-02-CHAU-E01,FE1,gin02chaue01-n-FE1,-- LAN PS 1 --,,,,,,,,,,N,,,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N.L:FE2,LAN,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N,GIN,BEE,GIN-02-CHAU-E01,FE2,gin02chaue01-n-FE2,,,,,,,,,,,N,,,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N.L:FE3,LD_LAN,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N,GIN,BEE,GIN-02-CHAU-E01,FE3,gin02chaue01-n-FE3,ORCH=DEPORT-- rocade vers routeur 'gin-gin02chaue01-s' --,,,,,,,,,,N,,,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S.L:ATM0,LR,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S,GIN,BEE,GIN-02-CHAU-E01,ATM0,gin02chaue01-s-ATM0,ORCH=RESEAU-- Interface WAN (feuillet support: CD01CKBZ9C) --,,,,,,,,,,Y,,,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S.L:FE0,LAN,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S,GIN,BEE,GIN-02-CHAU-E01,FE0,gin02chaue01-s-FE0,,,,,,,,,,,N,,,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S.L:FE1,LAN,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S,GIN,BEE,GIN-02-CHAU-E01,FE1,gin02chaue01-s-FE1,-- LAN PS 1 --,,,,,,,,,,N,,,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S.L:FE2,LAN,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S,GIN,BEE,GIN-02-CHAU-E01,FE2,gin02chaue01-s-FE2,,,,,,,,,,,N,,,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S.L:FE3,LD_LAN,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S,GIN,BEE,GIN-02-CHAU-E01,FE3,gin02chaue01-s-FE3,ORCH=DEPORT-- rocade vers routeur 'gin-gin02chaue01-n' --,,,,,,,,,,N,,,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02QUENT01.L:ATM0/0,LR,DI:GIN.ZI:X.RTCIS:GIN02QUENT01,GIN,BINF,GIN-02-QUEN-T01,ATM0/0,gin02quent01-ATM0/0,-- Interface WAN (feuillet support: 303380006Z310) --,,,,,,,,,,Y,,,CD028RGWFD,BVPN - Corporate 614,VPO0002,0022667613
DI:GIN.ZI:X.RTCIS:GIN02QUENT01.L:FE0/0,LAN,DI:GIN.ZI:X.RTCIS:GIN02QUENT01,GIN,BINF,GIN-02-QUEN-T01,FE0/0,gin02quent01-FE0/0,--- LAN CLIENT ---,172.17.137.1,,,,,,,,,N,,,CD028RGWFD,BVPN - Corporate 614,VPO0002,0022667613
DI:GIN.ZI:X.RTCIS:GIN02QUENT01.L:FE0/1,LAN,DI:GIN.ZI:X.RTCIS:GIN02QUENT01,GIN,BINF,GIN-02-QUEN-T01,FE0/1,gin02quent01-FE0/1,-- LAN MANAGE --,,,,,,,,,,N,,,CD028RGWFD,BVPN - Corporate 614,VPO0002,0022667613
DI:GIN.ZI:X.RTCIS:GIN02SOIST02.L:ATM0/0,LR,DI:GIN.ZI:X.RTCIS:GIN02SOIST02,GIN,BINF,GIN-02-SOIS-T02,ATM0/0,gin02soist02-ATM0/0,PADSL 80S ( O.5 CS) -0009YLN5  - SQN1 ATM1/0/1.197,,,,,,,,,,Y,,,CD028RK993,BVPN - Corporate 512,VPO0002,0022667152
DI:GIN.ZI:X.RTCIS:GIN02SOIST02.L:FE0/0,LAN,DI:GIN.ZI:X.RTCIS:GIN02SOIST02,GIN,BINF,GIN-02-SOIS-T02,FE0/0,gin02soist02-FE0/0,lan client ,172.17.136.1,,,,,,,,,N,,,CD028RK993,BVPN - Corporate 512,VPO0002,0022667152
DI:GIN.ZI:X.RTCIS:GIN03MONTT01.L:ATM0/0,LR,DI:GIN.ZI:X.RTCIS:GIN03MONTT01,GIN,BINF,GIN-03-MONT-T01,ATM0/0,gin03montt01-ATM0/0,Vers  ,,,,,,,,,,Y,,,CD0267WQA6,BVPN - Corporate 512,VPO0002,0022632931
DI:GIN.ZI:X.RTCIS:GIN03MONTT01.L:FE0/0,LAN,DI:GIN.ZI:X.RTCIS:GIN03MONTT01,GIN,BINF,GIN-03-MONT-T01,FE0/0,gin03montt01-FE0/0,--- LAN CLIENT ---,172.17.79.129,,,,,,,,,N,,,CD0267WQA6,BVPN - Corporate 512,VPO0002,0022632931
DI:GIN.ZI:X.RTCIS:GIN03MONTT31.L:ATM0/0,LR,DI:GIN.ZI:X.RTCIS:GIN03MONTT31,GIN,BEE,GIN-03-MONT-T02,ATM0/0,gin03montt31-ATM0/0,-- Interface WAN (feuillet support: 303380002Z479) --,,,,,,,,,,Y,,,CD01HXHXF4,BVPN - Corporate 1024,VPO0002,0022484608
DI:GIN.ZI:X.RTCIS:GIN03MONTT31.L:FE0/0,LAN,DI:GIN.ZI:X.RTCIS:GIN03MONTT31,GIN,BEE,GIN-03-MONT-T02,FE0/0,gin03montt31-FE0/0,-- LAN MANAGE --,,,,,,,,,,N,,,CD01HXHXF4,BVPN - Corporate 1024,VPO0002,0022484608
DI:GIN.ZI:X.RTCIS:GIN04DIGNT02.L:ATM0/0,LR,DI:GIN.ZI:X.RTCIS:GIN04DIGNT02,GIN,BINF,GIN-04-DIGN-T02,ATM0/0,gin04dignt02-ATM0/0,-- Interface WAN (feuillet support: 303380006Z428) --,,,,,,,,,,Y,,,CD028RM993,BVPN - Corporate 512,VPO0002,0022667156
DI:GIN.ZI:X.RTCIS:GIN04DIGNT02.L:FE0/0,LAN,DI:GIN.ZI:X.RTCIS:GIN04DIGNT02,GIN,BINF,GIN-04-DIGN-T02,FE0/0,gin04dignt02-FE0/0,-- LAN SI --,172.17.97.1,,,,,,,,,N,,,CD028RM993,BVPN - Corporate 512,VPO0002,0022667156
DI:GIN.ZI:X.RTCIS:GIN04DIGNT02.L:FE0/1,LAN,DI:GIN.ZI:X.RTCIS:GIN04DIGNT02,GIN,BINF,GIN-04-DIGN-T02,FE0/1,gin04dignt02-FE0/1,*** LAN CLIENT ***,,,,,,,,,,N,,,CD028RM993,BVPN - Corporate 512,VPO0002,0022667156
DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N.L:FE0/1,LD_LAN,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N,GIN,BINF,GIN-04-MANO-I01,FE0/1,gin04manoi01-n-FE0/1,ORCH=DEPORT-- rocade vers routeur 'gin-gin04manoi01-s' --,172.23.232.233,,,,,,,,,N,,,CD01MJWE85,BVPN - Corporate 2048,VPO0016,0022522479
DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N.L:FE0/1/0,LAN,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N,GIN,BINF,GIN-04-MANO-I01,FE0/1/0,gin04manoi01-n-FE0/1/0,-- LAN CLIENT --,,,,,,,,,,N,,,CD01MJWE85,BVPN - Corporate 2048,VPO0016,0022522479
DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N.L:FE0/1/1,LAN,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N,GIN,BINF,GIN-04-MANO-I01,FE0/1/1,gin04manoi01-n-FE0/1/1,-- LAN EXAO --,,,,,,,,,,N,,,CD01MJWE85,BVPN - Corporate 2048,VPO0016,0022522479
