##v1.0##
#family,reference,subtype,domain,cosType
DI.ZI.RTONE.L.N,AG2R_LM.X.TOULOUSE-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOULOUSEVIDAL-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOULOUSEVIDAL-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOULOUSEVIDAL-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOULOUSEVIDAL-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOURSVAILLAN11-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOURSVAILLAN11-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOURSVAILLAN11-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOURSVAILLAN11-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOURSVAILLAN21-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOURSVAILLAN21-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOURSVAILLAN21-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TOURSVAILLAN21-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TROYESFILLE-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TROYESFILLE-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TROYESFILLE-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.TROYESFILLE-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.VALETTEVALGOB-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.VALETTEVALGOB-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.VALETTEVALGOB-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AG2R_LM.X.VALETTEVALGOB-S.A0.8-35,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEBLX394.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEBLX394.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEBRQ331.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEBRQ331.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CECJH611.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEGRO842.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEGRO842.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CELZX811.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CELZX811.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEMOA812.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEMOA812.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEMSF481.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEMSF481.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEMUV751.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEMUV751.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEMWP311.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEMWP311.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEPUI211.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEPUI211.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEPUI221.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEPUI221.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CERMV872.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CERMV872.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEROB922.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEROB922.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CESTS231.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CESTS231.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEW3ULC2.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEW3ULC2.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEW6LTC1.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEW6LTC1.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEWROUC1.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEWROUC1.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEWULUC1.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEWULUC1.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEYI2GC1.G.150,L,,0
DI.ZI.SWOMRV.L.N,AG2R_LM.X.OS904-CEYI2GC1.G.150,L,,0
DI.ZI.RTCIS.L,AREVA.X.NP-SHENZHEN.GE0/0,A,,0
DI.ZI.RTCIS.L,AREVA.X.NPF-PIEUX-N.GE0/0,A,,0
DI.ZI.RTCIS.L,AREVA.X.NPF-PIEUX-N.GE0/0,A,,0
DI.ZI.RTCIS.L,AREVA.X.TEFR-CROZON.FE0/1,A,,0
DI.ZI.RTONE.L,AREVA.X.CFR-STMI-CATTENOM.FE1/0,A,,0
DI.ZI.RTONE.L,AREVA.X.NC-TRIOHMAVOINE-S.FE1/0,A,,0
DI.ZI.RTONE.L,AREVA.X.NC-TRIOHMAVOINE-S.FE1/0,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-MORESTEL-S.WAN-EN1-3,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-MORESTEL-S.WAN-EN1-3,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-MORESTEL.WAN-EN1-3,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-MORESTEL.WAN-EN1-3,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-PALUEL.WAN-EN1-2,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-PALUEL.WAN-EN1-2,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-PALUEL1.WAN-EN1-2,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-PALUEL1.WAN-EN1-2,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-SAINTPAULTRO.WAN-EN1-2,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-SAINTPAULTRO.WAN-EN1-2,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-SALIVES.WAN-EN1-2,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-SALIVES.WAN-EN1-2,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NC-TRIOHMAVOINE-N.WAN-EN1-3,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NPF-JARRIE-N.WAN-EN1-3,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NPF-JARRIE-N.WAN-EN1-3,A,,0
DI.ZI.RTSNMP.L,AREVA.X.NPF-ROMANSSURIS.WAN-EN1-3,A,,0
DI.ZI.RTSNMP.L,AREVA.X.TA-LERE.WAN-EN1-2,A,,0
DI.ZI.RTSNMP.L,AREVA.X.TA-LERE.WAN-EN1-2,A,,0
DI.ZI.RTSNMP.L,AREVA.X.TA-TOULOUSE.WAN-EN1-3,A,,0
DI.ZI.RTSNMP.L,AREVA.X.TA-TOULOUSE.WAN-EN1-3,A,,0
DI.ZI.RTCIS.L.N,AREVA.X.-SULLY.FE0/1.21,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.-SULLY.FE0/1.21,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-N.GE0.28,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-N.GE0.28,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-N.GE0.29,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-N.GE0.29,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-N.GE0.32,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-N.GE0.32,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-N.GE4/1/0.15,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-N.GE4/1/0.15,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-S.GE0.67,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-S.GE0.67,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-S.GE0.68,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-S.GE0.68,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-S.GE0.69,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-S.GE0.69,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-S.GE0.71,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.AREVA-GTWY-MARCOUSSIS-S.GE0.71,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.BRUXELLES.ATM0/0/0.8-36,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.BRUXELLES.ATM0/0/0.8-36,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-DIGUL.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-DIGUL.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-ESI-GRAVELINES.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-ESI-GRAVELINES.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-PNS-CHINON.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-PNS-CHINON.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-PNS-SULLY.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-PNS-SULLY.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-STMI-CHUSCLANNEW.ATM0/IMA0.0-32,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-STMI-CHUSCLANNEW.ATM0/IMA0.0-32,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-TRI-BLYES.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-TRI-BLYES.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-TRI-BRAUD.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-TRI-BRAUD.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-TRI-OUZOUER.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.CFR-TRI-OUZOUER.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.EUR-PIERRELATTE.GE0/0.187,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.EUR-PIERRELATTE.GE0/0.187,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.EUR-VALENCE.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.EUR-VALENCE.ATM0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FBE-DESSEL.S0/0.455,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FBE-DESSEL.S0/0.455,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FCH-BEIJING.S0/0.558,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FCH-BEIJING.S0/0.558,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FFL-VOIMA-B.ATM1/0.0-41,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FFL-VOIMA-B.ATM1/0.0-41,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FFL-VOIMA-N.ATM1/0.0-57,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FFL-VOIMA-N.ATM1/0.0-57,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FFR-CHATENOY.FE0/1.1,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FFR-CHATENOY.FE0/1.1,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FFR-STMARCEL.GE0/0.3,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.FFR-STMARCEL.GE0/0.3,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-N.GE0/1.10,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-N.GE0/1.10,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-N.GE0/1.12,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-N.GE0/1.12,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-N.GE0/1.13,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-N.GE0/1.13,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-N.GE0/1.14,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-N.GE0/1.14,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-S.GE0/1.15,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-S.GE0/1.15,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-S.GE0/1.21,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-S.GE0/1.21,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-S.GE0/1.22,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.GTWY-MGF-S.GE0/1.22,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-BAGNOLSSURCE.GE0/1.34,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-BAGNOLSSURCE.GE0/1.34,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-BEAUMONTHAG.GE0/0.49,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-BEAUMONTHAG.GE0/0.49,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-EQUEURDREVILLE.GE0/1.55,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-EQUEURDREVILLE.GE0/1.55,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-JOHANNESBURG.S0/0/0.435,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-JOHANNESBURG.S0/0/0.435,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-LONDON.S0/0/0.991,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-LONDON.S0/0/0.991,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-NIZHNY.S0/0/0.468,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-NIZHNY.S0/0/0.468,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-STPAULLES.ATM0/0/IMA0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-STPAULLES.ATM0/0/IMA0.8-35,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-VALOGNES.GE0/2.51,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NC-VALOGNES.GE0/2.51,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NP-IN-MUMBAI.ATM1/0.0-62,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NP-IN-MUMBAI.ATM1/0.0-62,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NP-LYNCHBURG-OFR.GE0/0.28,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NP-LYNCHBURG-OFR.GE0/0.28,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NP-LYNCHBURG-OFR.GE0/0.40,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NP-LYNCHBURG-OFR.GE0/0.40,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NP-STPAUL.GE0/1.90,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NP-STPAUL.GE0/1.90,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NPF-PAIMBOEUF.GE0/0.58,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NPF-PAIMBOEUF.GE0/0.58,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NPF-PIEUX-N.GE0/0.37,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NPF-PIEUX-N.GE0/0.37,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NPF-PIEUX-S.GE0/1.40,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.NPF-PIEUX-S.GE0/1.40,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.ROW-MOSCOW.S0/0/0.991,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.ROW-MOSCOW.S0/0/0.991,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.TEFR-CADARACHE1.GE0/0.44,L,,0
DI.ZI.RTCIS.L.N,AREVA.X.TEFR-CADARACHE1.GE0/0.44,L,,0
DI.ZI.RTONE.L.N,AREVA.X.AREVA-NP-JEUMONT.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.AREVA-NP-JEUMONT.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-AUBAGNE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-AUBAGNE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-CHERBOURG.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-CHERBOURG.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-LINGOLSHEIM.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-LINGOLSHEIM.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-LOCHES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-LOCHES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-MIRAMAS1.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-MIRAMAS1.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-STMI-PENNES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-STMI-PENNES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-STMI-RUGLES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-STMI-RUGLES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-STMI-VAL.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-STMI-VAL.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-STSAUVEUR.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-STSAUVEUR.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-STSAUVEUR1.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-STSAUVEUR1.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-VALOGNES-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-VALOGNES-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-VALOGNES1.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.CFR-VALOGNES1.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.EUR-BOURGET.GE1/0.3,L,,0
DI.ZI.RTONE.L.N,AREVA.X.EUR-BOURGET.GE1/0.3,L,,0
DI.ZI.RTONE.L.N,AREVA.X.EUR-CARQUEFOU1.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.EUR-CARQUEFOU1.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.EUR-ECHIROLLES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.EUR-ECHIROLLES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.EUR-MULHOUSE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.EUR-MULHOUSE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.EUR-QUIMPER.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.EUR-QUIMPER.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.FFR-BAGNOLS.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.FFR-BAGNOLS.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.FFR-CREUSOT.GE1/0.45,L,,0
DI.ZI.RTONE.L.N,AREVA.X.FFR-CREUSOT.GE1/0.45,L,,0
DI.ZI.RTONE.L.N,AREVA.X.FFR-MONTREUIL-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.FFR-MONTREUIL-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-6FOUR-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-6FOUR-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-AVOINE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-AVOINE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-BESSINES-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-BESSINES-S.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-BESSINES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-BESSINES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-DIEPPE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-DIEPPE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-FR-STPAUL.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-FR-STPAUL.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-LAGNIEU-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-LAGNIEU-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-LAUDUN-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-LAUDUN-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-NOGENT.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-NOGENT.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-SAINTPAULT.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-SAINTPAULT.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-SAINTVALERY.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-SAINTVALERY.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-SOULAINES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-SOULAINES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-STGREGOIRE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-STGREGOIRE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-STPAUL-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-STPAUL-N.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-STPAUL.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-STPAUL.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-VOID.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-VOID.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-YUTZ.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NC-YUTZ.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NP-FORGE-CREUSOT.GE1/0.1,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NP-FORGE-CREUSOT.GE1/0.1,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NP-MECA-CREUSOT.FE1/0.42,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NP-MECA-CREUSOT.FE1/0.42,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NPF-FERRIERELA.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.NPF-FERRIERELA.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TA-BLAGNAC.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TA-BLAGNAC.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TA-BLAGNAC1.GE1/0.70,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TA-BLAGNAC1.GE1/0.70,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TA-STPAUL.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TA-STPAUL.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TA-STPAULDU.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TA-STPAULDU.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TEFR-BREST2.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TEFR-BREST2.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TEFR-MONTAGNE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TEFR-MONTAGNE.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TEFR-NANTES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TEFR-NANTES.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TEFR-TOULON.A0.8-35,L,,0
DI.ZI.RTONE.L.N,AREVA.X.TEFR-TOULON.A0.8-35,L,,0
DI.ZI.RTSNMP.L.N,AREVA.X.MAUBEUGE.SI4-0.16,L,,0
DI.ZI.RTSNMP.L.N,AREVA.X.MAUBEUGE.SI4-0.16,L,,0
