##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,COMMENTARY,IP_ADDRESS,CIAL_TYPE,CIAL_PRIMARY,CIAL_PROTOCOL,CIAL_PE_NAME,CIAL_ACCESS_TYPE_NETWORK,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_SOLD_BWD,SRV_STAT_DATA,SRV_LOAD_MAX_UP_SLA,SRV_LOAD_MAX_DOWN_SLA,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ATAC.ZI:X.SWWIFI:1067AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1067AP3,ATAC,MAG_OUEST,1067 SANITAS WLAN,FE0,1067ap3-FE0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1069AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1069AP1,ATAC,MAG_OUEST,1069 PARIS BATI WLAN,BVI1,1069ap1-BVI1,,10.48.35.56,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1069AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1069AP1,ATAC,MAG_OUEST,1069 PARIS BATI WLAN,D11R0,1069ap1-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1069AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1069AP1,ATAC,MAG_OUEST,1069 PARIS BATI WLAN,FE0,1069ap1-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1069AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1069AP2,ATAC,MAG_OUEST,1069 PARIS BATI WLAN,BVI1,1069ap2-BVI1,,10.48.35.57,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1069AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1069AP2,ATAC,MAG_OUEST,1069 PARIS BATI WLAN,D11R0,1069ap2-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1069AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1069AP2,ATAC,MAG_OUEST,1069 PARIS BATI WLAN,FE0,1069ap2-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1070AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1070AP1,ATAC,MAG_NORD,1070 VERNEUIL V WLAN,BVI1,1070ap1-BVI1,,10.48.181.100,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1070AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1070AP1,ATAC,MAG_NORD,1070 VERNEUIL V WLAN,D11R0,1070ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1070AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1070AP1,ATAC,MAG_NORD,1070 VERNEUIL V WLAN,FE0,1070ap1-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1070AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1070AP2,ATAC,MAG_NORD,1070 VERNEUIL V WLAN,BVI1,1070ap2-BVI1,,10.48.181.101,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1070AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1070AP2,ATAC,MAG_NORD,1070 VERNEUIL V WLAN,D11R0,1070ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1070AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1070AP2,ATAC,MAG_NORD,1070 VERNEUIL V WLAN,FE0,1070ap2-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1070AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1070AP3,ATAC,MAG_NORD,1070 VERNEUIL V WLAN,BVI1,1070ap3-BVI1,,10.48.181.102,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1070AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1070AP3,ATAC,MAG_NORD,1070 VERNEUIL V WLAN,D11R0,1070ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1070AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1070AP3,ATAC,MAG_NORD,1070 VERNEUIL V WLAN,FE0,1070ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1071AP1,ATAC,MAG_OUEST,1071 AUNEAU WLAN,BVI1,1071ap1-BVI1,,10.48.52.172,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1071AP1,ATAC,MAG_OUEST,1071 AUNEAU WLAN,D11R0,1071ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1071AP1,ATAC,MAG_OUEST,1071 AUNEAU WLAN,FE0,1071ap1-FE0,--- LAN CLIENT ---,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1071AP2,ATAC,MAG_OUEST,1071 AUNEAU WLAN,BVI1,1071ap2-BVI1,,10.48.52.173,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1071AP2,ATAC,MAG_OUEST,1071 AUNEAU WLAN,D11R0,1071ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1071AP2,ATAC,MAG_OUEST,1071 AUNEAU WLAN,FE0,1071ap2-FE0,--- LAN CLIENT ---,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1071AP3,ATAC,MAG_OUEST,1071 AUNEAU WLAN,BVI1,1071ap3-BVI1,,10.48.52.174,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1071AP3,ATAC,MAG_OUEST,1071 AUNEAU WLAN,D11R0,1071ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1071AP3,ATAC,MAG_OUEST,1071 AUNEAU WLAN,FE0,1071ap3-FE0,--- LAN CLIENT ---,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1071AP4,ATAC,MAG_OUEST,1071 AUNEAU WLAN,BVI1,1071ap4-BVI1,,10.48.52.175,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1071AP4,ATAC,MAG_OUEST,1071 AUNEAU WLAN,D11R0,1071ap4-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1071AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1071AP4,ATAC,MAG_OUEST,1071 AUNEAU WLAN,FE0,1071ap4-FE0,--- LAN CLIENT ---,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1072AP1,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,BVI1,1072ap1-BVI1,,10.48.203.152,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1072AP1,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,D11R0,1072ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1072AP1,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,FE0,1072ap1-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1072AP2,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,BVI1,1072ap2-BVI1,,10.48.203.153,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1072AP2,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,D11R0,1072ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1072AP2,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,FE0,1072ap2-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1072AP3,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,BVI1,1072ap3-BVI1,,10.48.203.154,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1072AP3,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,D11R0,1072ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1072AP3,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,FE0,1072ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1072AP4,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,BVI1,1072ap4-BVI1,,10.48.203.155,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1072AP4,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,D11R0,1072ap4-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1072AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1072AP4,ATAC,MAG_OUEST,1072 ST ARNOULT WLAN,FE0,1072ap4-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP1,ATAC,MAG_NORD,1073 HOUILLES WLAN,BVI1,1073ap1-BVI1,,10.48.181.60,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1073AP1,ATAC,MAG_NORD,1073 HOUILLES WLAN,D11R0,1073ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP1,ATAC,MAG_NORD,1073 HOUILLES WLAN,FE0,1073ap1-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP2,ATAC,MAG_NORD,1073 HOUILLES WLAN,BVI1,1073ap2-BVI1,,10.48.181.61,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1073AP2,ATAC,MAG_NORD,1073 HOUILLES WLAN,D11R0,1073ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP2,ATAC,MAG_NORD,1073 HOUILLES WLAN,FE0,1073ap2-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP3,ATAC,MAG_NORD,1073 HOUILLES WLAN,BVI1,1073ap3-BVI1,,10.48.181.62,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1073AP3,ATAC,MAG_NORD,1073 HOUILLES WLAN,D11R0,1073ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP3,ATAC,MAG_NORD,1073 HOUILLES WLAN,FE0,1073ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP4,ATAC,MAG_NORD,1073 HOUILLES,BVI1,1073ap4-BVI1,,10.48.181.84,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1073AP4,ATAC,MAG_NORD,1073 HOUILLES,D11R0,1073ap4-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP4,ATAC,MAG_NORD,1073 HOUILLES,FE0,1073ap4-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP5.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP5,ATAC,MAG_NORD,1073 HOUILLES,BVI1,1073ap5-BVI1,,10.48.181.85,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP5.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1073AP5,ATAC,MAG_NORD,1073 HOUILLES,D11R0,1073ap5-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP5.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP5,ATAC,MAG_NORD,1073 HOUILLES,FE0,1073ap5-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP6.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP6,ATAC,MAG_NORD,1073 HOUILLES,BVI1,1073ap6-BVI1,,10.48.181.86,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP6.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1073AP6,ATAC,MAG_NORD,1073 HOUILLES,D11R0,1073ap6-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP6.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP6,ATAC,MAG_NORD,1073 HOUILLES,FE0,1073ap6-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP7.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP7,ATAC,MAG_NORD,1073 HOUILLES,BVI1,1073ap7-BVI1,,10.48.181.87,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP7.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1073AP7,ATAC,MAG_NORD,1073 HOUILLES,D11R0,1073ap7-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1073AP7.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1073AP7,ATAC,MAG_NORD,1073 HOUILLES,FE0,1073ap7-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1076AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1076AP1,ATAC,MAG_OUEST,1076 BURES Y WLAN,BVI1,1076ap1-BVI1,,10.42.242.35,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1076AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1076AP1,ATAC,MAG_OUEST,1076 BURES Y WLAN,D11R0,1076ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1076AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1076AP1,ATAC,MAG_OUEST,1076 BURES Y WLAN,FE0,1076ap1-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1076AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1076AP2,ATAC,MAG_OUEST,1076 BURES Y WLAN,BVI1,1076ap2-BVI1,,10.41.61.72,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1076AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1076AP2,ATAC,MAG_OUEST,1076 BURES Y WLAN,D11R0,1076ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1076AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1076AP2,ATAC,MAG_OUEST,1076 BURES Y WLAN,FE0,1076ap2-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1076AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1076AP3,ATAC,MAG_OUEST,1076 BURES Y WLAN,BVI1,1076ap3-BVI1,,10.41.61.81,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1076AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1076AP3,ATAC,MAG_OUEST,1076 BURES Y WLAN,D11R0,1076ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1076AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1076AP3,ATAC,MAG_OUEST,1076 BURES Y WLAN,FE0,1076ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1078AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1078AP1,ATAC,MAG_SUD,1078 BEAUMONT WLAN,BVI1,1078ap1-BVI1,,10.43.186.78,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1078AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1078AP1,ATAC,MAG_SUD,1078 BEAUMONT WLAN,D11R0,1078ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1078AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1078AP1,ATAC,MAG_SUD,1078 BEAUMONT WLAN,FE0,1078ap1-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1078AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1078AP2,ATAC,MAG_SUD,1078 BEAUMONT WLAN,BVI1,1078ap2-BVI1,,10.43.186.96,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1078AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1078AP2,ATAC,MAG_SUD,1078 BEAUMONT WLAN,D11R0,1078ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1078AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1078AP2,ATAC,MAG_SUD,1078 BEAUMONT WLAN,FE0,1078ap2-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1078AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1078AP3,ATAC,MAG_SUD,1078 BEAUMONT WLAN,BVI1,1078ap3-BVI1,,10.43.186.168,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1078AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1078AP3,ATAC,MAG_SUD,1078 BEAUMONT WLAN,D11R0,1078ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1078AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1078AP3,ATAC,MAG_SUD,1078 BEAUMONT WLAN,FE0,1078ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1079AP1,ATAC,MAG_OUEST,1079 RAMBOU WLAN,BVI1,1079ap1-BVI1,,10.48.79.96,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1079AP1,ATAC,MAG_OUEST,1079 RAMBOU WLAN,D11R0,1079ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1079AP1,ATAC,MAG_OUEST,1079 RAMBOU WLAN,FE0,1079ap1-FE0,--- LAN CLIENT ---,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1079AP2,ATAC,MAG_OUEST,1079 RAMBOU WLAN,BVI1,1079ap2-BVI1,,10.48.79.97,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1079AP2,ATAC,MAG_OUEST,1079 RAMBOU WLAN,D11R0,1079ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1079AP2,ATAC,MAG_OUEST,1079 RAMBOU WLAN,FE0,1079ap2-FE0,--- LAN CLIENT ---,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1079AP3,ATAC,MAG_OUEST,1079 RAMBOU WLAN,BVI1,1079ap3-BVI1,,10.48.79.98,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1079AP3,ATAC,MAG_OUEST,1079 RAMBOU WLAN,D11R0,1079ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1079AP3,ATAC,MAG_OUEST,1079 RAMBOU WLAN,FE0,1079ap3-FE0,--- LAN CLIENT ---,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1079AP4,ATAC,MAG_OUEST,1079 RAMBOU WLAN,BVI1,1079ap4-BVI1,,10.48.79.99,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1079AP4,ATAC,MAG_OUEST,1079 RAMBOU WLAN,D11R0,1079ap4-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1079AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1079AP4,ATAC,MAG_OUEST,1079 RAMBOU WLAN,FE0,1079ap4-FE0,--- LAN CLIENT ---,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1081AP1,ATAC,MAG_SUD,1081 ST MAUR WLAN,BVI1,1081ap1-BVI1,,10.44.226.228,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1081AP1,ATAC,MAG_SUD,1081 ST MAUR WLAN,D11R0,1081ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1081AP1,ATAC,MAG_SUD,1081 ST MAUR WLAN,FE0,1081ap1-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1081AP2,ATAC,MAG_SUD,1081 ST MAUR WLAN,BVI1,1081ap2-BVI1,,10.44.226.229,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1081AP2,ATAC,MAG_SUD,1081 ST MAUR WLAN,D11R0,1081ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1081AP2,ATAC,MAG_SUD,1081 ST MAUR WLAN,FE0,1081ap2-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1081AP3,ATAC,MAG_SUD,1081 ST MAUR WLAN,BVI1,1081ap3-BVI1,,10.44.226.230,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1081AP3,ATAC,MAG_SUD,1081 ST MAUR WLAN,D11R0,1081ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1081AP3,ATAC,MAG_SUD,1081 ST MAUR WLAN,FE0,1081ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1081AP4,ATAC,MAG_SUD,1081 ST MAUR WLAN,BVI1,1081ap4-BVI1,,10.44.226.231,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1081AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1081AP4,ATAC,MAG_SUD,1081 ST MAUR WLAN,D11R0,1081ap4-D11R0,,,,,,,,,,,N,,,,,,
